HH.VEH.ID,VEHTYPE,URBRUR,ARRHOME,DUR.HOME,DEPHOME,HHVEHMILES,ARRWORK,DUR.WORK,DEPWORK
014813980.01,3,1,2200,480,600,51,625,425,1330
014814017.02,3,1,1705,920,825,90.6666666666,830,510,1700
014814482.01,1,1,2105,582,647,24,711,490,1521
014815470.02,1,2,1900,840,900,23,1000,480,1800
014815498.01,3,1,2030,690,800,24,810,575,1745
014816365.02,1,1,1805,845,810,24,825,190,1135
014817214.03,2,1,1640,830,630,14,745,510,1615
014817670.02,4,2,2100,530,550,108.5,620,340,1200
014817906.01,4,1,835,1185,420,30,425,245,830
014817906.03,1,1,1503,967,710,6,713,467,1500
014817906.04,4,1,1600,855,615,1,645,495,1500
014817906.05,4,1,1145,1275,900,34,915,60,1015
014817906.05,4,1,1145,1275,900,34,1030,60,1130
014818202.01,1,1,1610,970,820,4,830,450,1600
014818314.04,1,2,1904,736,720,130,1404,266,1830
014818314.04,1,2,1904,736,720,130,1835,25,1900
014818314.04,1,2,1904,736,720,130,725,65,830
014818314.04,1,2,1904,736,720,130,835,205,1200
014818734.03,2,1,1800,790,710,60,755,550,1705
014819245.01,2,1,2045,615,700,56.5,725,515,1600
014819898.01,1,1,1701,864,725,49,916,126,1122
014819898.02,1,1,1738,772,630,48,700,505,1525
014820504.01,1,1,1740,875,815,28,825,255,1240
014821332.06,3,1,1830,705,615,50,700,630,1730
014821800.01,1,2,1720,715,515,58,550,655,1645
014821976.01,3,1,145,240,545,42,550,550,1500
014822786.01,1,1,1720,790,630,4,635,510,1505
014822786.02,1,1,1940,770,830,14,840,650,1930
014822786.03,3,1,1940,820,920,32,945,285,1430
014822786.04,4,1,1805,790,715,28,750,220,1130
014825590.01,1,2,1715,745,540,54,615,545,1520
014825693.02,1,1,1915,853,928,30,952,523,1835
014826645.01,2,1,1637,919,756,19,823,471,1614
014828171.01,1,1,1840,920,1000,198.1111111111,1005,510,1835
014828171.02,4,1,2100,615,715,6,810,20,830
014828621.01,1,2,1425,1040,745,14,805,85,930
014829132.02,1,1,1922,733,735,100,815,585,1800
014829534.02,1,1,1745,795,700,8,730,220,1110
014829945.02,4,2,1440,875,515,46,545,505,1410
014830231.02,1,1,2045,1317,1842,32.5,955,310,1505
014830633.01,2,1,2030,660,730,32.3333333335,1640,215,2015
014831724.02,4,2,1700,720,500,64,545,630,1615
014833399.01,1,1,1540,960,740,2,750,460,1530
014833661.01,1,1,1910,620,530,71,600,720,1800
014833661.02,1,1,2020,1195,1615,18,520,430,1230
014833782.01,2,1,1800,870,830,12,845,525,1730
014833849.02,1,1,1606,905,711,36,733,483,1536
014833849.04,1,1,2047,637,724,6,812,715,2007
014833894.01,1,1,1702,893,755,2,757,543,1700
014833894.03,1,1,2128,492,540,38,555,535,1450
014834051.01,1,1,2040,530,530,37,600,330,1130
014834659.01,3,1,1820,760,700,15,730,600,1730
014835731.01,1,1,2055,1055,1430,53.1111111111,1432,203,1755
014835937.01,4,2,1920,550,430,72,540,740,1800
014837379.01,1,2,2100,1110,1530,40,1600,270,2030
014838684.02,1,2,2100,505,525,168,625,490,1435
014838714.03,1,1,1811,1102,1233,49.7777777778,1303,279,1742
014838714.04,1,1,2100,675,815,44,836,264,1300
014839999.01,1,1,1730,810,700,36,730,570,1700
014840463.02,2,2,1950,700,730,144,735,505,1600
014840463.03,3,2,2315,465,700,37,745,765,2030
014843165.01,3,1,1710,920,830,31,835,235,1230
014843419.02,2,2,2000,660,700,110,900,540,1800
014843558.01,4,1,2040,590,630,4,645,555,1600
014846362.01,1,1,2110,545,615,22,630,315,1145
014846362.02,1,1,1915,795,830,29,835,260,1255
014846803.02,1,1,1915,720,715,34,800,645,1845
014848272.01,1,1,1734,1431,1725,15,830,508,1658
014848272.02,1,1,1859,801,820,28,833,307,1340
014848450.01,2,1,1330,1185,915,170,925,230,1315
014848450.03,2,1,1415,1035,730,15,745,385,1410
014848674.01,1,1,2055,480,455,6.4444444444,504,551,1415
014848928.02,1,1,1807,1068,1155,102,1202,358,1800
014848928.03,1,1,1705,880,745,4,750,550,1700
014849112.02,4,2,1735,775,630,82,635,35,710
014849747.01,1,2,1945,790,855,1,900,540,1800
014850426.01,1,2,2145,675,900,60.5,1705,270,2135
014850864.01,1,1,1515,885,600,20,615,525,1500
014850864.02,4,1,2100,590,650,30,1350,310,1900
014852260.01,1,1,2057,828,1045,28.5,1114,560,2034
014852729.01,4,2,2040,675,755,96.5,800,300,1300
014853427.07,1,2,1535,955,730,18,750,160,1030
014854817.01,1,2,2113,701,854,22,909,236,1305
014855337.02,1,1,1410,970,620,65,640,530,1530
014855337.03,1,1,1823,772,715,15,720,652,1812
014855690.02,1,2,1900,825,845,40,930,525,1815
014855917.02,1,1,2120,820,1100,33,1150,370,1800
014856110.04,1,1,1604,926,730,1.1111111112,734,506,1600
014857667.01,4,1,1810,920,930,167.3333333334,940,500,1800
014857939.01,1,1,1950,635,625,44,705,535,1600
014858075.03,1,1,1825,845,830,47,1457,124,1701
014858075.03,1,1,1825,845,830,47,845,530,1735
014858178.02,1,1,1438,1357,1315,15,640,317,1157
014858187.01,1,1,1910,695,645,28,655,541,1556
014858413.01,1,1,1935,770,825,14,833,317,1350
014858879.01,1,2,1750,720,550,36.6666666666,600,285,1045
014859139.01,1,1,1530,990,800,8,855,365,1500
014859139.02,3,1,1530,900,630,44,640,500,1500
014859791.01,3,1,1802,788,710,108.6666666665,740,250,1150
014859924.01,1,1,1525,815,500,48,522,583,1505
014859924.02,1,1,1530,965,735,34,804,386,1430
014860180.01,1,2,2300,570,830,92,1430,495,2245
014861075.01,1,1,1145,1245,830,24,845,165,1130
014861208.01,1,1,2315,930,1445,8,1500,480,2300
014861208.02,1,1,1615,855,630,10,700,480,1500
014861712.01,1,1,1750,810,720,17.5,725,485,1530
014862111.01,3,1,2215,645,900,71.1666666666,930,300,1430
014862474.01,1,1,1530,1105,955,16,1015,270,1445
014862773.03,1,1,1710,740,530,40,555,635,1630
014862894.01,1,2,1515,935,650,162,830,330,1400
014862894.01,1,2,1515,935,650,162,653,82,815
014862894.02,4,2,2100,790,1010,26,1320,25,1345
014862951.02,1,2,1510,967,717,8.5,724,431,1435
014862951.03,4,2,2020,1345,1845,19,745,45,830
014863798.01,3,1,1940,545,445,124,515,525,1400
014864553.01,1,1,1712,873,745,8,750,415,1445
014864553.02,3,1,1616,854,630,32,700,525,1545
014865970.01,4,1,220,880,1700,25,1730,510,200
014867750.03,2,2,1650,880,730,20,800,510,1630
014871195.02,1,2,1915,690,645,36,700,675,1815
014871337.01,1,1,1930,660,630,48,700,720,1900
014871618.01,1,1,1637,833,630,27,655,460,1435
014871980.02,3,1,2356,449,725,115.1111111111,1140,196,1456
014873210.02,1,1,1915,675,630,18,645,615,1700
014873247.01,1,1,2200,740,1020,59,1022,173,1315
014874114.01,2,1,1625,987,852,49,915,24,939
014874691.03,1,1,1650,970,900,66.5,905,25,930
014875616.04,4,2,1810,1025,1115,77,1345,165,1630
014875915.01,1,1,1829,1229,1458,35.8333333332,736,29,805
014876387.01,1,1,2100,630,730,8,845,675,2000
014876387.02,1,1,1340,1145,845,60,855,275,1330
014876734.01,1,1,2110,560,630,56,645,285,1130
014876752.01,1,1,1920,745,745,44.3333333334,1200,72,1312
014877704.01,1,1,1815,810,745,18,800,255,1215
014878390.02,2,1,1605,890,655,22,700,50,750
014878411.01,4,2,1615,795,530,63,910,290,1400
014878411.02,2,2,1830,900,930,153,940,200,1300
014878608.01,1,1,1545,1125,1030,13,1440,20,1500
014878608.04,1,1,1920,720,720,47,1645,135,1900
014880076.01,3,2,1620,910,730,12,740,510,1610
014880076.03,3,2,1615,855,630,30,645,555,1600
014880496.01,1,1,2146,657,843,39,915,63,1018
014880496.02,1,1,1840,1260,1540,14,1605,130,1815
014880571.01,1,1,1721,847,728,12,744,556,1700
014880571.02,1,1,2355,530,845,16,1510,511,2341
014881149.01,1,1,2037,763,920,12,930,510,1800
014881925.02,1,1,2150,660,850,31,910,520,1750
014882810.01,1,1,1715,895,810,22,825,215,1200
014882810.02,3,1,1920,670,630,28,645,585,1630
014884515.02,4,1,1445,855,500,90,640,470,1430
014885941.02,1,1,2010,700,750,6,820,580,1800
014886256.02,4,1,1745,765,630,27,710,290,1200
014886984.01,1,1,1709,915,824,28,840,350,1430
014887169.01,1,1,2354,686,1120,26,1127,737,2344
014888232.02,3,1,1625,895,720,12,745,495,1600
014888625.01,1,1,1025,1318,823,13,1015,380,1635
014888764.02,2,1,1545,1065,930,11,1140,230,1530
014888867.01,1,1,1925,655,620,29,928,587,1915
014889097.01,1,1,1930,765,815,52.8888888888,950,370,1600
014889958.01,1,1,1930,1382,1832,16,800,486,1606
014892015.02,1,1,1555,875,630,30,655,515,1530
014892051.01,2,2,315,615,1330,15.1111111111,1620,630,250
014892051.02,3,2,1425,965,630,43,700,435,1415
014892088.01,2,1,1517,838,515,11,527,543,1430
014892088.02,4,1,1644,779,543,8,550,640,1630
014892118.01,1,1,1905,740,725,66,745,415,1440
014892903.01,1,1,1650,890,740,16,800,500,1620
014894103.01,3,1,1845,785,750,53,800,240,1200
014894952.01,1,1,1820,815,755,28,840,545,1745
014894952.02,1,1,1430,1020,730,54,845,315,1400
014896956.01,1,1,1720,760,600,46.5,630,570,1600
014896956.02,1,1,1730,900,830,36,900,480,1700
014897038.01,1,1,2210,650,900,173,907,83,1030
014897449.01,1,2,2140,785,1045,28,1720,250,2130
014897720.01,1,2,1740,785,645,70,725,575,1700
014897720.03,4,2,1730,875,805,42,831,518,1709
014897832.01,3,1,1850,760,730,96,750,60,850
014897869.01,1,2,1530,990,800,65,1210,200,1530
014897869.01,1,2,1530,990,800,65,810,215,1145
014897869.02,1,2,1610,1050,940,30,1000,345,1545
014898071.01,1,2,1739,864,803,130,917,228,1305
014898071.03,1,2,1840,860,900,50,935,505,1800
014898530.01,1,1,1915,725,720,14.5,727,543,1630
014899171.01,1,1,2040,645,725,8.5,733,297,1230
014900152.01,1,1,1812,883,855,14,903,207,1230
014900264.01,3,1,2125,585,710,13,725,545,1630
014901010.01,1,1,1725,835,720,14,740,560,1700
014902512.01,1,1,1457,873,530,20,550,520,1430
014902969.01,3,2,1810,740,630,44,705,625,1730
014903872.01,1,1,1854,854,908,11.2222222223,918,537,1815
014904020.02,4,1,1815,795,730,57,830,545,1735
014906547.01,1,1,1715,735,530,20,815,525,1700
014906547.02,1,1,1835,715,630,16,650,680,1810
014907692.01,3,1,1735,782,637,32,702,260,1122
014907692.02,2,1,1633,965,838,41,900,192,1212
014909379.01,1,1,1815,830,805,30,820,520,1700
014909379.02,1,1,1845,780,745,46,825,235,1220
014909502.01,1,1,1259,1136,755,33,803,70,913
014909502.02,4,1,2000,630,630,48,710,730,1920
014909968.01,1,1,1830,720,630,162,800,540,1700
014911363.02,2,2,1510,890,600,84,645,450,1415
014911475.01,1,2,1845,765,730,72,830,555,1745
014911475.02,3,2,1721,669,430,169,515,625,1540
014912119.01,4,1,1405,880,445,4,450,550,1400
014912735.01,4,1,1945,615,600,16,615,465,1400
014913406.02,1,1,1950,710,740,41,855,440,1615
014913406.05,1,1,1710,780,610,48,650,275,1125
014913796.01,3,1,1600,870,630,20,650,520,1530
014913796.02,1,1,2100,705,845,42,930,660,2030
014913844.02,1,1,2245,455,620,47.5,630,150,900
014913910.01,1,1,1815,808,743,89,814,255,1229
014914038.01,1,1,1755,665,500,16,510,755,1745
014914038.01,1,1,1755,665,500,16,755,335,1330
014915008.04,1,2,1545,750,415,16,430,660,1530
014916685.01,1,1,2048,627,715,66,755,215,1130
014916827.02,2,1,1630,840,630,40,700,540,1600
014916827.03,1,1,1600,930,730,24,800,450,1530
014917534.01,4,1,1715,945,900,99,915,165,1200
014917534.02,1,1,1740,745,605,20,1010,380,1630
014918081.02,1,1,1810,815,745,13,803,587,1750
014918317.02,2,1,2045,645,730,62,745,300,1245
014918317.04,1,1,2235,535,730,74.5,1245,315,1800
014920178.01,1,1,310,260,730,114,750,250,1200
014920244.01,1,1,1755,890,845,80,855,310,1405
014920244.02,4,1,1730,695,505,8,545,655,1640
014920271.02,1,1,1845,915,1000,43.5,1010,20,1030
014920392.01,1,1,2150,550,700,74,750,310,1300
014920507.02,1,1,1645,855,700,88,735,505,1600
014920909.01,2,2,1555,915,710,20,726,484,1530
014920909.03,2,2,1830,805,755,68,910,10,920
014921018.01,1,1,1740,800,700,20,725,335,1300
014922202.01,2,2,1737,818,715,24,745,495,1600
014922668.01,1,1,2102,540,602,51,722,386,1348
014922668.02,1,1,2059,526,545,99,610,560,1530
014922903.01,4,2,2110,650,800,102,905,205,1230
014922903.02,1,2,1615,975,830,104.4444444444,930,300,1430
014924028.03,1,2,1735,830,725,4,800,130,1010
014924112.01,1,2,1730,900,830,190,905,55,1000
014924112.02,2,2,1910,720,710,66.5,750,500,1610
014924215.02,1,1,1815,780,715,20,730,630,1800
014925306.01,1,1,2005,689,734,71,818,551,1729
014926714.01,1,1,2243,530,733,30,849,498,1707
014926796.02,1,1,1710,875,745,6,755,545,1700
014928343.01,4,1,2045,765,930,25,950,460,1730
014928343.02,1,1,2031,640,711,38,720,514,1554
014929407.01,1,2,1650,880,730,21,745,525,1630
014930092.01,1,2,2205,575,740,68,1036,29,1105
014930092.03,1,2,1850,740,710,187,903,447,1630
014930373.01,3,1,1815,825,800,78.5,929,463,1712
014930373.02,1,1,1437,863,500,4.6666666667,532,538,1430
014931165.01,3,1,1545,755,420,34,450,620,1510
014932005.01,3,2,1520,820,500,42,535,535,1430
014932005.02,4,2,1735,730,545,52,655,605,1700
014932948.01,3,1,2355,470,745,131,855,305,1400
014935314.01,3,1,1930,750,800,20,900,577,1837
014935604.05,1,2,1050,1210,700,30,720,190,1030
014936254.02,4,1,1615,735,430,13,525,605,1530
014936665.02,1,1,1756,894,850,16,857,254,1311
014936946.01,3,1,2010,660,710,18.2222222222,735,190,1045
014936946.02,3,1,1500,880,540,23,550,310,1100
014936964.01,3,1,1702,918,820,56,822,518,1700
014936964.02,4,1,2045,525,530,2,550,520,1430
014937840.01,1,1,1810,860,830,2,845,525,1730
014937840.02,1,1,1630,830,620,6,640,560,1600
014941098.02,1,1,1540,905,645,11,700,510,1530
014942620.02,3,2,2045,655,740,107.5,810,385,1435
014942620.04,4,2,1855,815,830,6,845,255,1300
014942693.04,4,2,2155,580,735,68,800,315,1315
014942910.03,1,1,2030,800,950,26,1005,295,1500
014942910.04,1,1,1730,840,730,49,755,545,1700
014943618.02,1,1,1433,832,425,12,438,522,1320
014943793.01,2,1,1735,825,720,32,910,460,1650
014943793.02,1,1,1835,790,745,43,840,535,1735
014945498.01,3,1,1745,875,820,26,845,495,1700
014946860.01,1,1,1720,910,830,24,850,490,1700
014947027.01,1,1,2145,765,1030,36,1040,220,1420
014947027.02,1,1,1700,720,500,12,515,270,945
014947027.03,1,1,2230,735,1045,46,1055,265,1520
014949450.01,1,2,1832,793,745,37,809,601,1810
014949450.02,1,2,1945,615,600,14,630,630,1700
014949731.03,4,1,1745,765,630,30,645,645,1730
014950326.02,3,1,1645,810,615,73,700,540,1600
014950326.03,1,1,1805,710,555,32,645,500,1505
014950513.01,4,1,1650,810,620,36,700,540,1600
014951024.02,2,1,1800,780,700,90,745,570,1715
014951060.01,1,1,1655,870,725,48,735,550,1645
014951060.02,1,1,1800,720,600,4,630,510,1500
014951695.01,1,1,1855,785,800,35,823,432,1535
014951882.01,4,2,1855,755,730,81,840,226,1226
014951976.02,3,1,1745,840,745,86,830,105,1015
014952030.01,2,1,1710,930,840,39,905,85,1030
014952030.03,1,1,2200,540,700,44,1429,211,1800
014952281.02,1,1,1615,900,715,8,725,515,1600
014952320.01,4,1,2215,900,1315,18,1330,510,2200
014952973.01,3,1,1515,900,615,12,630,510,1500
014953121.01,1,1,1810,726,616,36,646,510,1516
014953176.02,3,1,1525,890,615,26,645,495,1500
014953176.03,1,1,2230,660,930,39.5,1410,480,2210
014953233.01,1,1,2005,690,735,28,740,290,1230
014953233.02,4,1,1700,930,830,71,1535,25,1600
014953233.02,4,1,1700,930,830,71,1100,90,1230
014953680.01,1,1,2215,1115,1650,73,1656,364,2300
014953680.01,1,1,2215,1115,1650,73,1745,45,1830
014953680.01,1,1,2215,1115,1650,73,2015,60,2115
014953680.01,1,1,2215,1115,1650,73,2125,35,2200
014953680.01,1,1,2215,1115,1650,73,845,155,1120
014953680.01,1,1,2215,1115,1650,73,1900,60,2000
014954098.01,1,2,1020,1330,830,19.6111111111,850,70,1000
014954285.01,4,1,1650,880,730,47,805,505,1630
014955125.01,2,2,1900,825,845,48,847,403,1530
014955433.01,4,1,1540,940,720,24,815,360,1415
014955433.02,1,1,1709,901,810,14,903,472,1655
014955590.01,4,1,1830,750,700,10,710,625,1735
014955705.03,3,2,1800,730,610,46,625,515,1500
014955853.02,4,1,1945,675,700,91,745,135,1000
014956551.01,1,1,1640,885,725,4,740,65,845
014958902.02,4,1,1300,1290,1030,10,1040,130,1250
014959963.01,1,1,2126,534,620,124,645,140,905
014960352.01,1,1,1730,855,745,46,815,225,1200
014960352.02,4,1,1607,803,530,4,537,623,1600
014960718.01,1,2,1445,840,445,44,515,535,1410
014960727.01,1,1,1750,910,900,9,905,340,1445
014961162.01,1,1,2020,625,645,36,702,298,1200
014961162.03,3,1,2220,1140,1720,30,1740,260,2200
014961470.01,4,2,1615,885,700,21.5,730,360,1330
014961470.02,1,2,1645,840,645,63,700,510,1530
014962002.02,2,1,1515,1020,815,16,825,545,1730
014962664.01,2,1,1930,600,530,70,700,600,1700
014962824.01,3,1,718,657,1815,34.7777777777,903,177,1200
014962824.02,1,1,2125,575,700,27.6666666668,720,535,1615
014963737.01,2,2,1905,830,855,59,900,180,1200
014964378.03,4,2,1115,1305,900,55,915,105,1100
014965236.01,1,1,2200,570,730,47.1111111111,800,390,1430
014966215.01,1,1,2010,710,800,59.5,830,240,1230
014966288.01,4,1,1805,880,845,6,915,495,1730
014967230.01,1,1,1410,1000,650,46,730,360,1330
014967230.03,4,1,1440,870,510,30,540,500,1400
014967472.01,4,1,1610,935,745,14,755,485,1600
014967771.01,1,2,2015,680,735,31,800,510,1630
014967865.01,1,1,1451,1039,810,7,815,380,1435
014967865.02,4,1,2325,910,1435,30,1458,484,2302
014968134.01,1,1,1945,750,815,5,900,240,1300
014968134.02,3,1,1815,795,730,46,745,255,1200
014968844.02,4,1,1530,840,530,4,545,565,1510
014969252.02,4,1,1645,775,540,10,550,645,1635
014969300.03,4,2,1740,800,700,23.5,702,318,1220
014971394.01,1,1,1830,1050,1200,86,1252,278,1730
014972140.01,1,1,2135,630,805,7,820,535,1715
014972207.02,2,1,2115,495,530,87.5,630,540,1530
014973138.01,3,1,1845,782,747,16,810,426,1516
014973204.01,3,2,1610,930,740,164,800,360,1400
014974407.01,3,2,2300,600,900,111,1330,540,2230
014976371.02,1,2,1835,655,530,10,550,745,1815
014976401.03,1,1,1930,690,700,120,730,690,1900
014977006.01,1,1,1640,860,700,39,800,510,1630
014977006.02,4,1,1620,865,645,43,655,515,1530
014977761.02,4,1,1735,845,740,1.3333333333,749,581,1730
014977761.03,4,1,1720,1410,1650,7.3333333332,715,510,1545
014978816.01,2,1,1720,850,730,21,750,250,1200
014979822.01,1,2,2100,627,727,51,816,555,1731
014979822.03,3,2,1610,885,655,52,730,400,1410
014980145.01,3,1,1825,625,450,9,500,770,1750
014980408.01,1,2,2045,630,715,52,730,510,1600
014980408.04,4,2,1710,725,515,16,630,510,1500
014981478.01,4,1,2120,610,730,39,800,225,1145
014982055.01,1,1,2029,716,825,88,909,525,1754
014982354.01,2,1,2058,672,810,16,835,370,1445
014982354.03,1,1,1525,1100,945,9,1040,240,1440
014982354.03,1,1,1525,1100,945,9,1010,290,1500
014983249.01,2,1,120,1090,1930,30,925,160,1205
014983249.02,1,1,1715,1005,1000,350,1145,45,1230
014983520.02,4,2,1800,780,700,50,715,15,730
014984095.02,4,1,2325,650,1015,70,1045,525,1930
014985300.02,4,2,1545,900,645,8,658,512,1530
014986222.01,2,1,2000,680,720,56.5,815,150,1045
014986222.02,1,1,1815,865,840,63,900,30,930
014986606.01,1,1,1900,750,730,18,801,629,1830
014987685.02,1,1,2005,655,700,24,1645,180,1945
014987902.02,4,2,1635,785,540,100,625,545,1530
014987948.02,4,1,1820,730,630,16,645,675,1800
014988020.01,3,1,1700,840,700,26,730,360,1330
014989577.02,1,1,1920,790,830,30,840,200,1200
014989661.01,1,2,2040,710,830,18,1935,60,2035
014989885.01,4,2,2115,705,900,26,1200,240,1600
014991057.01,1,1,1700,735,515,2,532,658,1630
014991057.02,1,1,1505,1015,800,28,805,415,1500
014991299.01,1,1,240,680,1400,10.4444444444,1842,473,235
014992362.02,4,2,1645,750,515,42,530,30,600
014992410.01,4,1,2200,600,800,25,805,535,1700
014994049.01,1,1,2155,650,845,35,905,205,1230
014997107.01,4,1,1915,855,930,79,1010,425,1715
014997189.01,2,1,2102,708,850,32,1131,555,2046
014997237.01,2,2,1945,1410,1915,84.4444444444,720,190,1030
014997237.04,1,2,1550,1000,830,101,755,455,1530
014997237.04,1,2,1550,1000,830,101,1055,365,1700
014997358.01,1,1,215,870,1645,18.4444444444,1845,185,2150
014997741.01,2,2,2050,645,735,3,1130,180,1430
014998506.01,1,1,2055,675,810,166,927,228,1315
014998908.01,1,1,2320,910,1430,1.7777777778,2300,5,2305
015000787.01,3,1,1740,820,720,8,736,590,1726
015001364.03,2,1,1730,810,700,28,930,300,1430
015001421.01,1,1,230,325,755,60,757,558,1715
015001485.02,1,1,2130,1140,1630,2,1700,240,2100
015002679.01,1,2,1840,790,750,41,800,240,1200
015003108.01,4,1,1830,840,830,44,930,240,1330
015004271.01,2,1,2015,690,745,151,825,425,1530
015004833.01,2,1,2150,595,745,21,753,442,1515
015004927.01,3,1,1800,780,700,31,722,338,1300
015005483.02,1,1,1750,880,830,70,1430,45,1515
015005483.02,1,1,1750,880,830,70,845,45,930
015006314.02,4,1,1650,860,710,5,725,545,1630
015006574.01,4,1,1820,760,700,30,720,640,1800
015006574.03,4,1,1730,810,700,32,720,580,1700
015006743.01,3,2,1915,900,1015,70,1025,205,1350
015006743.02,1,2,1915,705,700,70,735,525,1620
015007432.01,3,1,1630,930,800,60,830,450,1600
015007704.03,4,1,1620,940,800,12,815,465,1600
015008345.01,3,1,1845,735,700,24,730,640,1810
015009753.02,2,1,1920,675,635,8.5,943,137,1200
015010142.01,2,1,2012,683,735,32,745,320,1305
015010142.02,1,1,1535,900,635,28.5,700,490,1510
015010218.01,4,1,2005,550,515,46,600,520,1440
015010218.02,1,1,1605,790,515,40,550,580,1530
015011112.01,4,1,1700,870,730,10,750,530,1640
015012463.01,2,1,1347,1168,915,7.1111111112,951,39,1030
015012593.01,1,1,2010,530,500,17,720,250,1130
015013880.01,1,1,1240,1030,550,91,815,225,1200
015013992.01,4,2,1550,1030,900,30.5555555556,926,49,1015
015014289.01,1,1,1915,715,710,38,730,200,1050
015014476.01,4,1,2328,907,1435,6,1458,487,2305
015014766.01,1,2,1705,865,730,33,800,510,1630
015014850.01,1,1,1855,775,750,4,757,245,1202
015014850.02,1,1,2130,530,620,79,710,510,1540
015014971.01,1,1,1550,865,615,28,625,515,1500
015017628.02,4,1,1510,875,545,13,600,495,1415
015018513.02,1,1,1650,820,630,2,645,590,1635
